1418210153,83,152,712,-880
1418210153,168,144,920,-456
1418210153,321,112,912,-456
1418210153,404,128,936,-440
1418210153,487,112,976,-400
1418210153,570,96,856,-568
1418210153,653,88,944,-608
1418210153,736,136,688,-600
1418210153,819,184,584,-856
1418210153,902,136,992,-536
1418210153,985,112,880,-480
1418210154,68,88,872,-528
1418210154,151,96,896,-616
1418210154,236,136,832,-640
1418210154,322,72,880,-456
1418210154,400,136,824,-664
1418210154,483,176,800,-656
1418210154,566,88,848,-456
1418210154,649,136,840,-680
1418210154,732,104,904,-656
1418210154,815,104,800,-328
1418210154,898,80,832,-664
1418210154,981,80,1000,-352
1418210155,64,136,880,-320
1418210155,152,144,800,-712
1418210155,230,128,880,-448
1418210155,313,128,912,-552
1418210155,396,104,832,-824
1418210155,479,32,800,-432
1418210155,562,96,872,-784
1418210155,645,72,944,-336
1418210155,729,80,784,-536
1418210155,895,48,856,-520
1418210155,978,80,864,-752
1418210156,61,160,888,-344
1418210156,144,112,800,-280
1418210156,227,104,864,-608
1418210156,310,80,792,-440
1418210156,393,112,776,-872
1418210156,479,144,904,-360
1418210156,559,136,728,-368
1418210156,642,136,856,-664
1418210156,725,80,816,-280
1418210156,808,80,760,-824
1418210156,891,160,872,-312
1418210156,974,112,808,-288
1418210157,57,112,808,-768
1418210157,140,176,720,-584
1418210157,223,88,808,-792
1418210157,306,120,1112,-280
1418210157,395,88,872,-240
1418210157,472,64,760,-792
1418210157,555,112,936,-376
1418210157,638,120,800,-400
1418210157,721,144,944,-608
1418210158,599,56,840,-752
1418210158,717,72,760,-136
1418210158,800,128,832,-864
1418210158,883,144,768,-528
1418210158,966,128,784,-448
1418210159,49,168,1056,-320
1418210159,132,128,712,-296
1418210159,215,40,808,-928
1418210159,298,184,992,-512
1418210159,381,144,808,-152
1418210159,464,96,1064,-488
1418210159,547,96,808,-424
1418210159,630,32,824,-1136
1418210159,713,184,936,-424
1418210159,796,168,760,-320
1418210159,879,192,1024,-264
1418210159,962,160,752,-176
1418210160,45,80,1112,-472
1418210160,128,144,760,-304
1418210160,211,72,984,-304
1418210160,294,56,984,-400
1418210160,377,96,952,-256
1418210160,460,200,936,-488
1418210160,627,304,984,-224
1418210160,709,336,848,-56
1418210160,792,312,800,-256
1418210160,875,160,712,-672
1418210160,958,0,792,-568
1418210161,41,72,880,-784
1418210161,125,64,856,-616
1418210161,208,80,800,-312
1418210161,291,48,856,-640
1418210161,377,104,816,-608
1418210161,458,104,824,-752
1418210161,541,48,800,-600
1418210161,624,64,768,-792
1418210161,707,96,832,-568
1418210161,790,16,688,-816
1418210161,875,88,824,-656
1418210161,956,88,752,-824
1418210162,39,40,584,-976
1418210162,122,80,848,-600
1418210162,205,128,968,-360
1418210162,288,48,712,-744
1418210162,371,72,768,-800
1418210162,454,16,744,-576
1418210162,619,64,864,-648
1418210162,703,16,696,-624
1418210162,786,64,736,-832
1418210162,869,64,776,-568
1418210162,952,48,752,-664
1418210163,35,64,832,-648
1418210163,118,32,680,-472
1418210163,201,72,816,-824
1418210163,284,104,840,-528
1418210163,367,64,792,-496
1418210163,450,144,856,-752
1418210163,533,32,768,-528
1418210164,204,32,776,-512
1418210164,363,96,832,-512
1418210164,446,80,768,-424
1418210164,529,56,848,-672
1418210164,612,32,808,-720
1418210164,695,40,768,-768
1418210164,778,72,944,-584
1418210164,861,56,760,-504
1418210164,944,80,848,-864
1418210165,27,120,872,-488
1418210165,110,72,736,-360
1418210165,193,48,792,-736
1418210165,276,56,784,-696
1418210165,540,72,696,-544
1418210165,691,184,904,-352
1418210165,774,88,776,-264
1418210165,857,40,880,-680
1418210165,943,80,840,-616
1418210166,23,96,784,-496
1418210166,106,56,888,-688
1418210166,189,56,712,-488
1418210166,272,56,928,-808
1418210166,363,152,952,-384
1418210166,438,96,760,-248
1418210166,522,64,872,-688
1418210166,604,112,808,-472
1418210166,687,128,792,-424
1418210166,770,112,920,-768
1418210166,853,96,768,-440
1418210166,936,24,864,-808
1418210167,19,64,944,-568
1418210167,102,40,752,-296
1418210167,185,56,816,-872
1418210167,268,96,832,-504
1418210167,351,112,776,-504
1418210167,519,120,712,-408
1418210167,603,72,872,-800
1418210167,683,144,856,-368
1418210167,766,112,800,-360
1418210167,849,104,1024,-648
1418210167,932,64,720,-504
1418210168,15,64,888,-752
1418210168,98,176,872,-504
1418210168,181,80,808,-176
1418210168,264,80,960,-848
1418210168,347,104,792,-312
1418210168,430,64,848,-856
1418210168,515,104,840,-496
1418210168,597,-8,712,-672
1418210168,680,120,1016,-464
1418210168,763,336,968,-320
1418210168,846,384,768,-496
1418210168,929,312,640,-880
1418210169,12,200,496,-1008
1418210169,95,48,408,-1024
1418210169,178,-40,256,-712
